Content ID,Title,Best Tags,Additional P Texts,주소,연락처,홈페이지
CONT_000000000500612,차귀도,"#커플, #맑음, #문화유적지, #일몰, #차귀도, #수월봉, #자연경관, #역사유적, #언택트, #단풍","#커플 #맑음 #문화유적지, #일몰 #차귀도 #수월봉 #자연경관 #역사유적 #언택트 #단풍",제주특별자치도 제주시 한경면 고산리 125,(+82) 064-772-3224,
CNTS_000000000022877,함덕백사장 & 서우봉,"#부모, #커플, #혼자, #친구, #아이, #맑음, #여름, #해변, #문화유적지, #오름, #자연경관, #역사유적, #어린이, #봄꽃, #유채꽃","#부모 #커플 #혼자, #친구 #아이 #맑음 #여름 #해변 #문화유적지 #오름 #자연경관 #역사유적 #어린이 #봄꽃 #유채꽃",제주특별자치도 제주시 조천읍 조함해안로 519-10,(+82) --,
CNTS_000000000020124,용담/용두암 해안도로,"#밤, #해변, #드라이브, #커플, #맑음, #가을, #자연경관","#밤 #해변 #드라이브, #커플 #맑음 #가을 #자연경관",제주특별자치도 제주시 서해안로 687-8,(+82) --,
CONT_000000000500385,쇠소깍해변,"#해변, #경관/포토, #커플, #맑음, #여름, #자연경관, #포토스팟","#해변 #경관/포토 #커플, #맑음 #여름 #자연경관 #포토스팟",제주특별자치도 서귀포시 하효동,(+82) 064-760-2772,
CNTS_000000000020199,이중섭거리,"#서귀포올레시장, #이중섭, #차없는거리, #예술, #문화, #소품샵, #산책, #서귀포","#서귀포올레시장 #이중섭 #차없는거리, #예술 #문화 #소품샵 #산책 #서귀포",제주특별자치도 서귀포시 이중섭로 29,(+82) --,
CONT_000000000500442,여미지식물원,"#제주도여행, #제주중문가볼만한곳, #서귀포관광지, #식물원, #힐링, #포토존, #중문관광단지, #실내관광지, #우수관광사업체","#제주도여행 #제주중문가볼만한곳 #서귀포관광지, #식물원 #힐링 #포토존 #중문관광단지 #실내관광지 #우수관광사업체",제주특별자치도 서귀포시 중문관광로 93,(+82) 064-735-1100,https://www.yeomiji.or.kr/main/main.jsp
CONT_000000000500494,월령선인장군락지,"#경관/포토, #커플, #맑음, #여름, #포토스팟, #반려동물, #반려동물동반입장, #반려동물동반_관광지","#경관/포토 #커플 #맑음, #여름 #포토스팟 #반려동물 #반려동물동반입장 #반려동물동반_관광지",제주특별자치도 제주시 한림읍 월령리 359-4,(+82) 064-796-2589,
CONT_000000000500407,아부오름,"#커플, #친구, #맑음, #오름, #가을, #봄, #자연경관, #도보여행, #도보, #반려동물, #반려동물동반입장, #반려동물동반_오름, #반려동물동반_자연, #반려동물동반_관광지","#커플 #친구 #맑음, #오름 #가을 #봄 #자연경관 #도보여행 #도보 #반려동물 #반려동물동반입장 #반려동물동반_오름 #반려동물동반_자연 #반려동물동반_관광지",제주특별자치도 제주시 구좌읍 송당리 산 164-1,(+82),
CNTS_000000000019191,우도 비양도,"#일출, #경관/포토, #아이, #맑음, #봄, #자연경관, #포토스팟, #어린이, #언택트, #k-drama","#일출 #경관/포토 #아이, #맑음 #봄 #자연경관 #포토스팟 #어린이 #언택트 #k-drama",제주특별자치도 제주시 우도면 연평리,(+82) --,
CONT_000000000500260,너븐숭이 4.3기념관,"#4.3, #실내, #미술/박물관, #부모, #비.눈, #봄, #자연경관, #문화관광, #제주4.3, #역사유적, #어트랙션, #무장애관광, #2022_마을산책_봄, #Moment_봄","#4.3 #실내 #미술/박물관, #부모 #비.눈 #봄 #자연경관 #문화관광 #제주4.3 #역사유적 #어트랙션 #무장애관광 #2022_마을산책_봄 #Moment_봄",제주특별자치도 제주시 조천읍 북촌3길 3,(+82) 064-783-4303,
CNTS_000000000000975,녹산로유채꽃길,"#드라이브, #경관/포토, #커플, #맑음, #봄, #봄꽃, #자연경관, #도보여행, #도보, #포토스팟, #유채꽃, #벚꽃, #제주명품42, #제주7대도로, #2023_관광10선_봄, #Moment_봄","#드라이브 #경관/포토 #커플, #맑음 #봄 #봄꽃 #자연경관 #도보여행 #도보 #포토스팟 #유채꽃 #벚꽃 #제주명품42 #제주7대도로 #2023_관광10선_봄 #Moment_봄",제주특별자치도 서귀포시 표선면 가시리 산 87-15,(+82) --,
CONT_000000000500034,거문오름,"#제주도여행, #제주도오름, #유네스코, #용암동굴, #트래킹, #제주자연, #제주동쪽, #오름추천","#제주도여행 #제주도오름 #유네스코, #용암동굴 #트래킹 #제주자연 #제주동쪽 #오름추천",제주특별자치도 제주시 조천읍 선교로 569-36,(+82) 064-710-8981,http://www.jeju.go.kr/wnhcenter/black/black.htm
CONT_000000000500553,제주민속촌,"#제주여행, #제주서귀포가볼만한곳, #제주도문화, #민속촌, #야간개장, #제주핫플, #제주동쪽여행, #가족여행","#제주여행 #제주서귀포가볼만한곳 #제주도문화, #민속촌 #야간개장 #제주핫플 #제주동쪽여행 #가족여행",제주특별자치도 서귀포시 표선면 민속해안로 631-34,(+82) 0507-1457-4502,https://jejufolk.com/index.php
CONT_000000000500568,제주유리의성,"#테마공원, #커플, #흐림, #가을, #실내관광지, #어트랙션, #안전여행스탬프, #무장애관광","#테마공원 #커플 #흐림, #가을 #실내관광지 #어트랙션 #안전여행스탬프 #무장애관광",제주특별자치도 제주시 한경면 녹차분재로 462,(+82) 064-772-7777,www.jejuglasscastle.com/
CONT_000000000500372,소인국테마파크,"#테마공원, #아이, #봄, #실내관광지, #어린이, #어트랙션, #반려동물, #반려동물동반입장, #반려동물동반_관광지, #무장애관광, #우수관광사업체","#테마공원 #아이 #봄, #실내관광지 #어린이 #어트랙션 #반려동물 #반려동물동반입장 #반려동물동반_관광지 #무장애관광 #우수관광사업체",제주특별자치도 서귀포시 안덕면 중산간서로 1878,(+82) 064-793-5400,www.soingook.com/
CONT_000000000500569,렛츠런팜제주,"#테마공원, #아이, #꽃, #어린이, #해바라기, #무장애관광","#테마공원 #아이 #꽃, #어린이 #해바라기 #무장애관광",제주특별자치도 제주시 조천읍 남조로 1660,(+82) 064-780-0131,https://www.horsepia.com/hp/pa/main.do
CNTS_000000000020987,오조포구,"#포구, #일출, #해변, #문화유적지, #자연경관, #역사유적, #k-drama","#포구 #일출 #해변, #문화유적지 #자연경관 #역사유적 #k-drama",제주특별자치도 서귀포시 성산읍 오조리,(+82) --,
CONT_000000000500677,하도해변,"#제주도, #제주여행, #제주해수욕장, #차박, #캠핑, #서핑, #스노쿨링, #제주, #해수욕장","#제주도 #제주여행 #제주해수욕장, #차박 #캠핑 #서핑 #스노쿨링 #제주 #해수욕장",제주특별자치도 제주시 구좌읍 해맞이해안로,(+82) 064-728-7783,
CONT_000000000500388,수월봉 지질트레일,"#지질트레일, #걷기/등산, #친구, #맑음, #가을, #자연경관, #언택트, #유네스코, #무장애관광","#지질트레일 #걷기/등산 #친구, #맑음 #가을 #자연경관 #언택트 #유네스코 #무장애관광",제주특별자치도 제주시 한경면 노을해안로 1013-70,(+82) 064-772-3334,
CONT_000000000500694,항파두리항몽유적지,"#문화유적지, #친구, #커플, #봄, #가을, #문화관광, #역사유적, #봄꽃, #유채꽃, #수국, #해바라기, #양귀비, #무장애관광, #공영관광지","#문화유적지 #친구 #커플, #봄 #가을 #문화관광 #역사유적 #봄꽃 #유채꽃 #수국 #해바라기 #양귀비 #무장애관광 #공영관광지",제주특별자치도 제주시 애월읍 항파두리로 50,(+82) 064-710-6726,http://www.jeju.go.kr/hangpadori/index.htm
CONT_000000000500695,헬로키티아일랜드,"#실내, #테마공원, #아이, #비.눈, #겨울, #우수관광사업체, #실내관광지, #어린이, #어트랙션, #무장애관광","#실내 #테마공원 #아이, #비.눈 #겨울 #우수관광사업체 #실내관광지 #어린이 #어트랙션 #무장애관광",제주특별자치도 서귀포시 안덕면 한창로 340,(+82) 064-792-6114,https://www.hellokittyisland.co.kr/museum/index.html
CONT_000000000500250,본태박물관,"#제주관광, #제주도실내가볼만한곳, #제주전시, #안도다다오, #쿠사마야요이, #백남준, #고미술, #현대미술, #제주건축, #실내명소, #우수관광사업체","#제주관광 #제주도실내가볼만한곳 #제주전시, #안도다다오 #쿠사마야요이 #백남준 #고미술 #현대미술 #제주건축 #실내명소 #우수관광사업체",제주특별자치도 서귀포시 안덕면 산록남로762번길 69,(+82) 064-792-8108,http://bontemuseum.com
CONT_000000000500550,제주러브랜드,"#커플, #테마공원, #가을, #밤, #실내관광지, #어트랙션, #무장애관광","#커플 #테마공원 #가을, #밤 #실내관광지 #어트랙션 #무장애관광",제주특별자치도 제주시 1100로 2894-72,(+82) 064-712-6988,www.jejuloveland.com/
CONT_000000000500682,한담해변,"#해변, #경관/포토, #커플, #맑음, #여름, #자연경관, #포토스팟, #봄꽃, #유채꽃","#해변 #경관/포토 #커플, #맑음 #여름 #자연경관 #포토스팟 #봄꽃 #유채꽃",제주특별자치도 제주시 애월읍 애월로1길 26-4,(+82) 064-728-3394,
CONT_000000000500143,도두봉,"#제주공항, #제주오름, #키세스존, #제주시내, #오름추천, #산책로, #포토존, #제주가볼만한곳","#제주공항 #제주오름 #키세스존, #제주시내 #오름추천 #산책로 #포토존 #제주가볼만한곳",제주특별자치도 제주시 도두항길 4-17,(+82),
CONT_000000000500410,안덕계곡,"#서귀포, #제주서쪽가볼만한곳, #제주여행추천, #제주도볼거리, #제주계곡, #안덕, #제주자연, #산책로","#서귀포 #제주서쪽가볼만한곳 #제주여행추천, #제주도볼거리 #제주계곡 #안덕 #제주자연 #산책로",제주특별자치도 서귀포시 안덕면 일주서로 1524,(+82) 064-794-9001,
CNTS_000000000021062,제주조천스위스마을,"#포토스팟, #카페, #실내, #여자, #남자, #커플, #휴식, #비/바람/눈, #안개/흐림, #맑음, #여름, #마을산책, #마을관광, #어트랙션, #무장애관광","#포토스팟 #카페 #실내, #여자 #남자 #커플 #휴식 #비/바람/눈 #안개/흐림 #맑음 #여름 #마을산책 #마을관광 #어트랙션 #무장애관광",제주특별자치도 제주시 조천읍 함와로 566-27,(+82) 010-6847-8488,https://swissvillagejeju.modoo.at/
CONT_000000000500068,군산,"#일몰, #일출, #오름, #걷기/등산, #친구, #맑음, #가을, #자연경관, #도보여행, #도보","#일몰 #일출 #오름, #걷기/등산 #친구 #맑음 #가을 #자연경관 #도보여행 #도보",제주특별자치도 서귀포시 안덕면 창천리 산 3-1,(+82) --,
CONT_000000000500216,박물관은 살아있다,"#실내, #테마공원, #아이, #비.눈, #겨울, #사계절, #실내관광지, #문화관광, #박물관, #어트랙션, #무장애관광, #우수관광사업체","#실내 #테마공원 #아이, #비.눈 #겨울 #사계절 #실내관광지 #문화관광 #박물관 #어트랙션 #무장애관광 #우수관광사업체",제주특별자치도 서귀포시 중문관광로 42,(+82) 064-805-0888,http://www.alivemuseum.com/branch/jeju
CONT_000000000500472,용연,"#밤, #휴식/힐링, #맑음, #여름, #자연경관, #무장애관광, #공영관광지","#밤 #휴식/힐링 #맑음, #여름 #자연경관 #무장애관광 #공영관광지",제주특별자치도 제주시 흥운길 73,(+82) 064-728-3917,
CNTS_000000000020139,제주레일바이크,"#제주도관광, #제주도놀거리, #레일바이크, #어트랙션, #제주체험, #제주동쪽가볼만한곳, #제주어린이체험, #액티비티, #우수관광사업체","#제주도관광 #제주도놀거리 #레일바이크, #어트랙션 #제주체험 #제주동쪽가볼만한곳 #제주어린이체험 #액티비티 #우수관광사업체",제주특별자치도 제주시 구좌읍 용눈이오름로 641,(+82) 064-783-0033,http://www.jejurailpark.com/m/index.php
CONT_000000000500335,서우봉,"#맑음, #봄, #걷기/등산, #유채꽃, #오름, #코스모스, #자연경관, #봄꽃, #반려동물, #반려동물동반입장, #반려동물동반_오름, #반려동물동반_자연, #반려동물동반_관광지, #2022_마을산책_봄, #Moment_봄","#맑음 #봄 #걷기/등산, #유채꽃 #오름 #코스모스 #자연경관 #봄꽃 #반려동물 #반려동물동반입장 #반려동물동반_오름 #반려동물동반_자연 #반려동물동반_관광지 #2022_마을산책_봄 #Moment_봄",제주특별자치도 제주시 조천읍 함덕리 169-1,(+82),
CONT_000000000500351,성읍민속마을,"#제주도여행, #제주도동쪽코스, #전통체험, #향토음식, #실외관광지, #문화체험, #문화유적, #세계문화유산","#제주도여행 #제주도동쪽코스 #전통체험, #향토음식 #실외관광지 #문화체험 #문화유적 #세계문화유산",제주특별자치도 서귀포시 표선면 성읍정의현로 30,(+82) 064-710-6797,http://www.jeju.go.kr/seongeup/index.htm
CNTS_000000000020151,한라산어리목코스,"#산, #걷기/등산, #친구, #커플, #흐림, #봄, #자연경관, #체험, #한라산, #언택트, #어트랙션, #단풍","#산 #걷기/등산 #친구, #커플 #흐림 #봄 #자연경관 #체험 #한라산 #언택트 #어트랙션 #단풍",제주특별자치도 제주시 1100로 2070-61,(+82) 064-713-9950,http://www.jeju.go.kr/hallasan/info/info/realtime/course01.htm
CNTS_000000000022562,마노르블랑,"#제주도관광, #제주핑크뮬리, #제주도가을여행, #제주애견동반, #제주도체험, #제주핫플, #서귀포카페, #산방산","#제주도관광 #제주핑크뮬리 #제주도가을여행, #제주애견동반 #제주도체험 #제주핫플 #서귀포카페 #산방산",서귀포시 안덕면 일주서로2100번길 46,(+82) 0507-1339-1049,https://manorblanc.modoo.at/
CNTS_000000000018385,김경숙해바라기농장,"#커플, #친구, #아이, #부모, #혼자, #경관/포토, #여름, #맑음, #자연경관, #포토스팟, #어린이, #어트랙션, #해바라기","#커플 #친구 #아이, #부모 #혼자 #경관/포토 #여름 #맑음 #자연경관 #포토스팟 #어린이 #어트랙션 #해바라기",제주특별자치도 제주시 번영로 854-1,(+82) 064-721-1482,
CNTS_000000000019750,남원큰엉해변,"#해변, #경관/포토, #맑음, #여름, #자연경관, #포토스팟, #공영관광지","#해변 #경관/포토 #맑음, #여름 #자연경관 #포토스팟 #공영관광지",제주특별자치도 서귀포시 남원읍 태위로 522-17,(+82) --,
